area,price,building_status,number_facades,number_bedrooms,kitchen_equipped,furnished,open_fire,zip_code,land_surface,terrace,terrace_surface,swimming_pool,property_type,subtype_property,garden,garden_surface,province,Zone,zone_num,price_per_m2
256.0,598500.0,as new,,3.0,installed,,,2580,3300.0,0,0,,house,villa,0,0,Antwerp,Flanders_zone,3,2337.890625
267.0,470000.0,as new,4.0,3.0,hyper equipped,,1.0,3272,373.0,0,0,,house,mixed,1,265,Flemish Brabant,Flanders_zone,3,1760.2996254681648
144.0,437507.0,,3.0,3.0,,,,3020,460.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,3038.2430555555557
247.0,625000.0,as new,,,,,,3500,422.0,0,0,,house,apartment,0,0,Limburg,Flanders_zone,3,2530.364372469636
208.0,325000.0,to renovate,2.0,4.0,semi equipped,,,2830,194.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1562.5
650.0,3200000.0,good,4.0,4.0,semi equipped,,,1640,7500.0,0,0,True,house,villa,1,7500,Flemish Brabant,Flanders_zone,3,4923.076923076923
150.0,290000.0,as new,4.0,3.0,,,,6210,350.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1933.3333333333333
70.0,400000.0,to be done up,2.0,4.0,semi equipped,,,9300,200.0,0,0,,house,apartment,0,0,East Flanders,Flanders_zone,3,5714.285714285715
210.0,299000.0,as new,4.0,5.0,hyper equipped,,,4252,1319.0,1,32,,house,house,1,1188,Liege,Wallonia_zone,2,1423.8095238095239
136.0,329000.0,,3.0,3.0,,,,9960,280.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2419.1176470588234
139.0,358643.0,,3.0,3.0,,,,1500,360.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2580.165467625899
148.0,220000.0,just renovated,3.0,3.0,installed,,,6042,218.0,1,12,,house,house,1,150,Hainaut,Wallonia_zone,2,1486.4864864864865
155.0,300838.0,,4.0,4.0,hyper equipped,yes,1.0,6440,115.0,1,25,,house,villa,0,0,Hainaut,Wallonia_zone,2,1940.8903225806453
250.0,250000.0,,,1.0,,,,7880,649.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1000.0
130.0,274500.0,good,2.0,3.0,hyper equipped,,,1650,179.0,0,0,,house,house,1,4327,Flemish Brabant,Flanders_zone,3,2111.5384615384614
110.0,275000.0,good,,3.0,installed,,,1420,283.0,1,6,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2500.0
220.0,449000.0,as new,4.0,4.0,installed,,,7830,1150.0,1,40,,house,villa,1,950,Hainaut,Wallonia_zone,2,2040.909090909091
300.0,475000.0,just renovated,2.0,3.0,usa installed,,,2140,175.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1583.3333333333333
121.0,199000.0,good,2.0,3.0,hyper equipped,,,9230,130.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1644.6280991735537
105.0,199000.0,good,2.0,2.0,not installed,,,8530,126.0,0,0,,house,house,1,61,West Flanders,Flanders_zone,3,1895.2380952380952
75.0,120000.0,to renovate,3.0,2.0,not installed,,,6220,651.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1600.0
130.0,249000.0,good,4.0,3.0,semi equipped,,,5170,2146.0,1,28,,house,house,1,1956,Namur,Wallonia_zone,2,1915.3846153846155
188.0,365000.0,good,,4.0,installed,,,9880,380.0,1,25,,house,house,1,165,East Flanders,Flanders_zone,3,1941.4893617021276
400.0,269000.0,as new,,4.0,installed,yes,1.0,8970,342.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,672.5
309.0,435000.0,as new,3.0,3.0,hyper equipped,,,8200,237.0,0,0,,house,mixed,0,0,West Flanders,Flanders_zone,3,1407.7669902912621
211.0,369000.0,,2.0,4.0,installed,,,2845,213.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1748.8151658767772
110.0,155000.0,good,3.0,3.0,installed,,,4040,770.0,1,22,,house,house,1,682,Liege,Wallonia_zone,2,1409.090909090909
305.0,445000.0,to renovate,4.0,4.0,,,,7822,3615.0,0,0,,house,country,0,0,Hainaut,Wallonia_zone,2,1459.016393442623
175.0,275000.0,as new,2.0,3.0,,,,8600,156.0,0,0,,house,house,1,165,West Flanders,Flanders_zone,3,1571.4285714285713
166.0,179000.0,to be done up,3.0,3.0,semi equipped,,,4400,325.0,1,30,,house,house,1,280,Liege,Wallonia_zone,2,1078.313253012048
150.0,220000.0,as new,4.0,3.0,semi equipped,,,7387,1772.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,1466.6666666666667
528.0,1895000.0,as new,4.0,10.0,installed,,1.0,1410,5600.0,1,50,True,house,exceptiona,0,0,Walloon Brabant,Wallonia_zone,2,3589.0151515151515
140.0,149900.0,good,2.0,2.0,installed,,,7080,177.0,0,0,,house,house,1,80,Hainaut,Wallonia_zone,2,1070.7142857142858
129.0,125000.0,to renovate,3.0,1.0,not installed,,,7387,886.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,968.9922480620155
310.0,625000.0,as new,4.0,4.0,installed,,1.0,2580,644.0,0,0,,house,villa,0,0,Antwerp,Flanders_zone,3,2016.1290322580646
160.0,284000.0,to be done up,,5.0,,,,9000,94.0,0,0,,house,house,1,24,East Flanders,Flanders_zone,3,1775.0
156.0,369000.0,good,2.0,3.0,installed,,,1500,410.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2365.3846153846152
180.0,450000.0,,2.0,5.0,installed,,,9000,58.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2500.0
165.0,359000.0,as new,2.0,3.0,hyper equipped,,,1930,149.0,1,12,,house,house,1,70,Flemish Brabant,Flanders_zone,3,2175.757575757576
140.0,385000.0,as new,2.0,3.0,hyper equipped,,,1420,267.0,1,25,,house,house,0,0,Walloon Brabant,Wallonia_zone,2,2750.0
187.0,199000.0,to renovate,,3.0,,,,8791,436.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1064.1711229946525
540.0,2800000.0,as new,4.0,6.0,usa hyper equipped,,,1640,2205.0,1,60,,house,house,1,2200,Flemish Brabant,Flanders_zone,3,5185.185185185185
175.0,395000.0,,2.0,3.0,installed,,,9820,63.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2257.1428571428573
136.0,330000.0,,3.0,3.0,,,,9700,292.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2426.470588235294
165.0,649000.0,as new,2.0,6.0,installed,,,2018,100.0,0,0,,house,apartment,0,0,Antwerp,Flanders_zone,3,3933.3333333333335
200.0,490000.0,good,3.0,3.0,,,,3040,417.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2450.0
370.0,545000.0,,,5.0,,,1.0,8840,710.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,1472.972972972973
239.0,569000.0,to renovate,2.0,6.0,installed,,2.0,9000,104.0,1,8,,house,mansion,0,0,East Flanders,Flanders_zone,3,2380.753138075314
474.0,550000.0,,2.0,4.0,,,,1500,229.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1160.337552742616
175.0,425000.0,,,4.0,hyper equipped,,,8490,604.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2428.5714285714284
290.0,225000.0,just renovated,2.0,6.0,installed,,,6210,160.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,775.8620689655172
400.0,2600000.0,,4.0,5.0,hyper equipped,,,1180,1425.0,1,60,,house,villa,1,700,Brussel-Capital,Brussels_zone,1,6500.0
240.0,995000.0,good,2.0,4.0,installed,,,2000,48.0,0,0,,house,apartment,0,0,Antwerp,Flanders_zone,3,4145.833333333333
136.0,298000.0,,,3.0,,,,9880,167.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2191.176470588235
265.0,748000.0,good,3.0,4.0,installed,,,9000,165.0,1,30,,house,house,1,65,East Flanders,Flanders_zone,3,2822.6415094339623
174.0,275000.0,good,2.0,5.0,installed,,,9400,280.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,1580.4597701149426
465.0,2890000.0,as new,4.0,6.0,usa hyper equipped,,,1180,1400.0,1,90,True,house,villa,0,0,Brussel-Capital,Brussels_zone,1,6215.05376344086
156.0,450000.0,to renovate,2.0,4.0,installed,,,9000,94.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2884.6153846153848
172.0,249000.0,,3.0,3.0,,,,2240,560.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,1447.6744186046512
152.0,349000.0,,,3.0,,,,2590,261.0,0,0,,house,house,0,0,Antwerp,Flanders_zone,3,2296.0526315789475
636.0,625000.0,to be done up,4.0,6.0,installed,,,7620,2000.0,1,32,,house,country,1,1200,Hainaut,Wallonia_zone,2,982.7044025157232
144.0,425507.0,,3.0,3.0,,,,3020,420.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2954.909722222222
450.0,590000.0,,2.0,5.0,not installed,,,1653,362.0,1,24,,house,mixed,0,0,Flemish Brabant,Flanders_zone,3,1311.111111111111
210.0,329000.0,good,4.0,5.0,usa semi equipped,,,4520,994.0,1,40,,house,apartment,1,60,Liege,Wallonia_zone,2,1566.6666666666667
114.0,249000.0,as new,,4.0,,,,8510,291.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2184.2105263157896
253.0,788000.0,as new,4.0,4.0,hyper equipped,,,3360,809.0,0,0,,house,villa,0,0,Flemish Brabant,Flanders_zone,3,3114.624505928854
600.0,1170000.0,,,10.0,,,,1082,354.0,0,0,,house,house,0,0,Brussel-Capital,Brussels_zone,1,1950.0
220.0,425000.0,good,,5.0,installed,,,3320,860.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,1931.8181818181818
300.0,295000.0,to renovate,,3.0,,,,8501,1062.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,983.3333333333334
80.0,230000.0,as new,,3.0,hyper equipped,,,8434,206.0,0,0,,house,house,0,0,West Flanders,Flanders_zone,3,2875.0
172.0,262110.0,,,3.0,installed,,,3473,367.0,0,0,,house,house,1,300,Flemish Brabant,Flanders_zone,3,1523.8953488372092
170.0,185000.0,to be done up,3.0,3.0,semi equipped,,,4520,428.0,1,9,,house,house,1,369,Liege,Wallonia_zone,2,1088.235294117647
188.0,265000.0,as new,3.0,4.0,,,,4460,115.0,1,19,,house,house,1,115,Liege,Wallonia_zone,2,1409.5744680851064
180.0,399000.0,to renovate,,9.0,,,,3500,130.0,0,0,,house,house,0,0,Limburg,Flanders_zone,3,2216.6666666666665
164.0,345000.0,good,3.0,3.0,,,,9750,342.0,0,0,,house,house,0,0,East Flanders,Flanders_zone,3,2103.6585365853657
129.0,315000.0,,3.0,3.0,,,,1540,162.0,0,0,,house,house,0,0,Flemish Brabant,Flanders_zone,3,2441.860465116279
588.0,2200000.0,to be done up,4.0,5.0,,,,1180,1300.0,0,0,,house,villa,0,0,Brussel-Capital,Brussels_zone,1,3741.496598639456
413.0,349000.0,to be done up,,4.0,,,,9300,91.0,1,13,,house,house,0,0,East Flanders,Flanders_zone,3,845.0363196125908
370.0,685000.0,good,2.0,4.0,installed,,,6700,790.0,1,91,,house,mixed,0,0,Luxembourg,Wallonia_zone,2,1851.3513513513512
236.0,308000.0,,3.0,3.0,installed,,,4837,518.0,1,16,,house,house,1,518,Liege,Wallonia_zone,2,1305.084745762712
329.0,515000.0,,3.0,6.0,hyper equipped,,,2100,345.0,0,0,,house,exceptiona,0,0,Antwerp,Flanders_zone,3,1565.3495440729482
126.0,105000.0,good,3.0,3.0,semi equipped,,,7390,20.0,0,0,,house,house,0,0,Hainaut,Wallonia_zone,2,833.3333333333334
